LastName;FirstName;BookTitle;PagesNb;Isbn;PublisherName;
Erickson;Steve;The Sea Came in at Midnight;259;ISBN 978-0-380-97766-6 (hardcover edition);William Morrow and Company;
Erickson;Steve;Days Between Stations (novel);253;0-671-53275-8;Simon & Schuster;
Erickson;Steve;Amnesiascope;225;978-0-8050-5361-6;Henry Holt and Company;
Estleman;Loren D.;Angel Eyes (novel);203;0-395-31558-1;Houghton Mifflin Harcourt;
Eugenides;Jeffrey;Middlesex (novel);544;0-374-19969-8;Farrar, Straus and Giroux;
Eugenides;Jeffrey;The Virgin Suicides;249;0-374-28438-5;Farrar, Straus and Giroux;
Evanovich;Janet;Twelve Sharp;320;0-312-34948-3;St. Martin's Press;
Evanovich;Janet;Plum Lucky;176;978-0-312-37763-2;St. Martin's Press;
Evanovich;Janet;Eleven on Top;288;0-7553-2803-5;St. Martin's Press;
Evanovich;Janet;Four to Score;304;0-312-18586-3;St. Martin's Press;
Evanovich;Janet;Ten Big Ones;312;ISBN 0-312-28972-3 (first edition, hardback);St. Martin's Press;
Evanovich;Janet;Plum Lovin';176;978-0-312-30634-2;St. Martin's Press;
Evanovich;Janet;High Five (novel);304;0-312-20303-9;St. Martin's Press;
Evanovich;Janet;To the Nines (novel);320;ISBN 0-312-26586-7 (first edition, hardback);St. Martin's Press;
Evanovich;Janet;One for the Money (novel);288;0-684-19639-5;St. Martin's Press;
Evanovich;Janet;Three to Get Deadly;304;0-684-82265-2;St. Martin's Press;
Evanovich;Janet;Lean Mean Thirteen;486;ISBN 0-7393-2733-X;St. Martin's Press;
Evanovich;Janet;Two for the Dough;304;0-684-19638-7;St. Martin's Press;
Evans;E. Everett;Man of Many Minds;222;NA;Fantasy Press;
Evans;E. Everett;Alien Minds;223;NA;Fantasy Press;
Evison;Jonathan;All About Lulu;344;978-1-59376-196-7;Soft Skull Press;
Fagin;Dan;Toms River: A Story of Science and Salvation;560;978-0-553-80653-3;Bantam Books;
Fanning;Diane;The Pastor's Wife (book);320;0-312-94929-4;St. Martin's Press;
Fanning;Diane;Lucinda Pierce Mystery series;223;978-0-7278-6945-6;Severn House Publishers;
Fanning;Diane;Mommy's Little Girl;352;978-0-312-36514-1;St. Martin's Press;
Fariña;Richard;Been Down So Long It Looks Like Up to Me;269;0-14-018930-0;Random House;
Farmer;Nancy;The Sea of Trolls;459;0-689-86744-1 (first);Atheneum Books;
Farmer;Nancy;The Ear, the Eye and the Arm;311;ISBN 0-531-06829-3 (first edition, hardback);Orchard Books;
Farmer;Nancy;A Girl Named Disaster;320;ISBN 0-531-09539-8 (first edition, hardback);Orchard Books;
Farmer;Nancy;The House of the Scorpion;380;ISBN 0-689-85222-3 (first edition, hard);Atheneum Books;
Farmer;Nancy;The Land of the Silver Apples;496;1-416-90735-1;Atheneum Books;
Farmer;Nancy;The Islands of the Blessed;496;1-4169-0737-8;Atheneum Books;
Farmer;Nancy;The Lord of Opium;411;978-1-4424-8254-8;Atheneum Books;
Fast;Howard;Redemption (Fast novel);288;ISBN 0-15-100455-2 (first edition, hardback);Harcourt (publisher);
Fast;Howard;April Morning;202;978-0-553-27322-9;Bantam Books;
Faulkner;William Cuthbert;The Mansion (novel);452;0-394-70282-4;Random House;
Faulkner;William Cuthbert;Absalom, Absalom!;384;0-679-73218-7;Random House;
Faust;Joe Clifford;A Death of Honor;326;0-345-34026-4;Del Rey Books;
Feehan;Christine;Dark Magic (novel);368;0-505-52389-2;Love Spell;
Feehan;Christine;Dark Prince;314;0-505-52372-8;Dorchester Publishing;
Feehan;Christine;Dark Celebration;384;425211673;Berkley Books;
Feehan;Christine;Dark Curse;416;978-0-515-14699-8;Berkley Books;
Feehan;Christine;Dark Challenge;368;0-505-52409-0;Dorchester Publishing;
Feehan;Christine;Dark Gold;320;0-505-52375-2;Love Spell;
Feehan;Christine;Lair of the Lion;384;ISBN 0-8439-5048-X;Dorchester Publishing;
Feehan;Christine;Dark Fire (Feehan novel);390;0-505-52447-3;Dorchester Publishing;
Feehan;Christine;Dark Possession;368;425217094;Berkley Books;
Feehan;Christine;Dark Destiny;383;843950501;Leisure Books;
Fehrenbacher;Don;The Dred Scott Case: Its Significance in American Law and Politics;759;195145887;Oxford University Press;
Feinstein;John;Cover Up (novel);304;978-0-375-84247-4;Alfred A. Knopf;
Feinstein;John;A March to Madness;512;ISBN 978-0-316-27712-9;Little, Brown and Company;
Feinstein;John;Last Shot;272;978- 0553494600;Alfred A. Knopf;
Feldt;Gloria;No Excuses (book);384;1580053289;Perseus Books Group;
Ferris;Joshua;Then We Came to the End;400;978-0-316-01638-4;Little, Brown and Company;
Fields;Jennie;Lily Beach;291;0-446-67038-3;Grand Central Publishing;
Finch;Charles;A Stranger in Mayfair;320;978-0-312-62506-1;St. Martin's Press;
Finch;Charles;The Fleet Street Murders;320;978-0-312-56551-0;St. Martin's Press;
Finch;Charles;The Last Enchantments;336;978-1-250-01871-7;St. Martin's Press;
Finch;Charles;A Death in the Small Hours;320;9,78E+12;St. Martin's Press;
Finch;Charles;The September Society;320;978-0-312-35978-2;St. Martin's Press;
Finch;Charles;A Burial at Sea;320;9,78E+12;St. Martin's Press;
Finn;Francis J.;Tom Playfair;255;978-0-89555-670-7;TAN Books;
Finn;Mark;Blood & Thunder: The Life & Art of Robert E. Howard;264;978-1-932265-21-7;MonkeyBrain Books;
Finney;Charles Grandison;The Magician Out of Manchuria;129;0-937986-92-5;Donald M. Grant, Publisher;
Finney;Charles Grandison;The Circus of Dr. Lao;154;NA;Viking Press;
Finney;Jack;Time and Again (novel);304;ISBN 0-671-24295-4 (first edition, hardcover);Simon & Schuster;
Fitzgerald;Francis Scott Key;This Side of Paradise;305;NA;Charles Scribner's Sons;
Fitzgerald;Francis Scott Key;The Crack-Up;347;NA;New Directions Publishing;
Fitzhugh;Louis;Harriet the Spy;298;978-0-440-41679-1;Harper (publisher);
Fitzhugh;Louis;The Long Secret;275;60214104;Harper (publisher);
Fleischman;Paul;Joyful Noise: Poems for Two Voices;64;0-06-021852-5;Harper (publisher);
Fleischman;Sid;The Whipping Boy;89;0-688-06216-4;HarperCollins;
Flenniken;Kathleen;Plume (book);80;978-0295991535;University of Washington Press;
Fletcher;Ralph;Flying Solo (novel);138;978-0-395-87323-6;Houghton Mifflin Harcourt;
Fletcher;Ralph;The Sandman (book);32;978-0-8050-7726-1;Henry Holt and Company;
Fletcher;Ralph;I Am Wings;48;978-0-02-735395-2;Atheneum Books;
Fletcher;Ralph;Tommy Trouble and the Magic Marble;64;978-0-8050-6387-5;Henry Holt and Company;
Fletcher;Ralph;Relatively Speaking: Poems about Family;48;978-0-531-30141-8;Scholastic Corporation;
Fletcher;Ralph;Ordinary Things: Poems from a Walk in Early Spring;48;978-0-689-81035-0;Atheneum Books;
Fletcher;Ralph;The One O'Clock Chop;192;978-0-8050-8143-5;Henry Holt and Company;
Fletcher;Ralph;Walking Trees;222;978-0-435-08536-0;Heinemann (publisher);
Fletcher;Ralph;Hello, Harvest Moon;32;978-0-618-16451-6;Houghton Mifflin Harcourt;
Fletcher;Ralph;Buried Alive: The Elements of Love;46;978-0689805936;Atheneum Books;
Fletcher;Ralph;Moving Day (book);40;978-1-59078-339-9;Highlights for Children;
Fletcher;Ralph;Fig Pudding;144;978-0-395-71125-5;Houghton Mifflin Harcourt;
Fletcher;Ralph;Spider Boy (novel);183;978-0-395-77606-3;Houghton Mifflin Harcourt;
Fletcher;Ralph;Uncle Daddy;144;978-0-395-87323-6;Houghton Mifflin Harcourt;
Fletcher;Ralph;Have You Been to the Beach Lately?;48;978-0-531-30330-6;Orchard Books;
Fletcher;Ralph;Marshfield Dreams;64;978-0-8050-7242-6;Henry Holt and Company;
Fletcher;Ralph;A Writing Kind of Day;32;ISBN 978-1-59078-276-7;Highlights for Children;
Flewelling;Lynn;Hidden Warrior;551;0-00-711310-2;HarperCollins;
Flewelling;Lynn;The White Road;400;0-553-59009-X;Bantam Spectra;
Flewelling;Lynn;Oracle's Queen;400;ISBN 0-00-711312-9 (first edition, paperback);HarperCollins;
Flewelling;Lynn;The Bone Doll's Twin;448;ISBN 0-00-711307-2 (first edition, hardback);HarperCollins;
Flewelling;Lynn;Luck in the Shadows;496;0-553-57542-2;Bantam Spectra;
Flewelling;Lynn;Shadows Return;522;978-0-553-59008-1;Bantam Spectra;
Flewelling;Lynn;Stalking Darkness;512;0-553-57543-0;Bantam Spectra;
Flewelling;Lynn;Traitor's Moon;560;0-553-57725-5;Bantam Spectra;
Flinn;Alex;Beastly;320;1-4178-2861-7;HarperCollins;
Flint;Eric;1635: The Eastern Front;369;978-1-4391-3389-7;Baen Books;
Flint;Eric;1636: The Devil's Opera;528;978-1-4516-3928-5 (hardback);Baen Books;
Flint;Eric;The Grantville Gazette;361;0-7434-8860-1;Baen Books;
Flint;Eric;Ring of Fire III;502;ISBN 978-1-4391-3448-1;Baen Books;
Flint;Eric;1634: The Bavarian Crisis;448;978-1-4165-4253-7;Baen Books;
Flint;Eric;Worlds;559;978-1-4165-9142-9;Baen Books;
Flint;Eric;1632 (novel);512;0-671-57849-9 (first edition, hardback);Baen Books;
Flint;Eric;1635: The Cannon Law;432;1-4165-0938-0;Baen Books;
Flint;Eric;Torch of Freedom;602;1-4391-3305-0 (ISBN 978-1-4391-3305-7);Baen Books;
Flint;Eric;1812: The Rivers of War;528;0-345-46568-7 (softcover edition);Del Rey Books;
Flint;Eric;1824: The Arkansas War;427;0-345-46569-5 (hardback edition);Del Rey Books;
Flint;Eric;Grantville Gazette II;336;978-1-4165-2051-1;Baen Books;
Flint;Eric;1636: Commander Cantrell in the West Indies;624;978-1-4767-3678-5 (hardback);Baen Books;
Flint;Eric;1636: The Saxon Uprising;432;978-1-4391-3425-2;Baen Books;
Flint;Eric;1635: The Papal Stakes;672;978-1-4516-3839-4 (hardback);Baen Books;
Florey;Kitty Burns;Script and Scribble;190;978-1-933633-67-1;Melville House Publishing;
Flynn;Gillian;Gone Girl (novel);432;978-0307588364;Crown Publishing Group;
Flynn;Gillian;Dark Places (novel);349;978-0-307-34156-3;Crown Publishing Group;
Flynn;Vincent;Pursuit of Honor;431;9,78E+12;Simon & Schuster;
Foer;Joshua;Moonwalking with Einstein;320;978-1-59420-229-2;Penguin Books;
Foote;Shelby;The Civil War: A Narrative;2968;0-394-46512-1, 0394419510, 0394419480;Random House;
Foote;Shelby;Shiloh (Foote novel);226;978-0-679-73542-7;Vintage Books;
Ford;John M.;How Much for Just the Planet?;251;ISBN 0-671-62998-0 (first edition, paperback);Pocket Books;
Ford;John M.;The Final Reflection;256;0-671-47388-3;Pocket Books;
Ford;Richard;Independence Day (Ford novel);464;0-679-49265-8;Alfred A. Knopf;
Ford;Richard;The Sportswriter;375;0-394-74325-3;Vintage Books;
Ford;Richard;The Lay of the Land;496;0-676-97248-9;Alfred A. Knopf;
Foster;Alan Dean;Into the Out Of;384;978-1-58715-047-0;Wildside Press;
Foster;Alan Dean;Chorus Skating;344;0-7278-4866-6;Grand Central Publishing;
Foster;Alan Dean;Cachalot (novel);275;0-345-28066-0;Del Rey Books;
Foster;Alan Dean;Dirge (novel);310;0-345-41864-6;Del Rey Books;
Foster;Alan Dean;Bloodhype;249;0-345-03163-6;Ballantine Books;
Foster;Alan Dean;Drowning World;336;0-345-45036-1;Del Rey Books;
Foster;Alan Dean;Flinx's Folly;268;0-345-45038-8;Del Rey Books;
Foster;Alan Dean;Flinx in Flux;324;0-345-34363-8;Del Rey Books;
Foster;Alan Dean;For Love of Mother-Not;256;0-345-34689-0;Del Rey Books;
Foster;Alan Dean;Glory Lane;304;0-441-51664-5;Ace Books;
Foster;Alan Dean;Mid-Flinx;352;0-345-40644-3;Del Rey Books;
Foster;Alan Dean;Nor Crystal Tears;231;0-345-29141-7;Del Rey Books;
Foster;Alan Dean;Orphan Star;240;0-345-46104-5;Del Rey Books;
Foster;Alan Dean;Parallelities;320;ISBN 0-345-48358-8 (first edition, paperback);Del Rey Books;
Foster;Alan Dean;Phylogenesis (novel);289;0-345-41861-1;Del Rey Books;
Foster;Alan Dean;Icerigger;304;0-345-23836-2;Ballantine Books;
Foster;Alan Dean;Midworld;179;0-345-25364-7;Ballantine Books;
Foster;Alan Dean;Son of Spellsinger;378;0-446-36257-3;Grand Central Publishing;
Foster;Alan Dean;Reunion (novel);326;0-345-41867-0;Del Rey Books;
Foster;Alan Dean;Running from the Deity;272;0-345-46159-2;Del Rey Books;
Foster;Alan Dean;Sentenced to Prism;273;ISBN 0-345-31980-X;Del Rey Books;
Foster;Alan Dean;Sliding Scales;288;0-345-46158-4;Del Rey Books;
Foster;Alan Dean;The Day of the Dissonance;304;1-4165-0426-5;Grand Central Publishing;
Foster;Alan Dean;The Hour of the Gate;304;0-7434-9829-1;Grand Central Publishing;
Foster;Alan Dean;The Moment of the Magician;320;0-446-35348-5;Grand Central Publishing;
Foster;Alan Dean;The Paths of the Perambulator;288;0-446-34956-9;Grand Central Publishing;
Foster;Alan Dean;The Mocking Program;240;0-446-52774-2;Hachette Book Group;
Foster;Alan Dean;The Howling Stones;336;0-345-40645-1;Del Rey Books;
Foster;Alan Dean;Trouble Magnet;288;0-345-48504-1;Del Rey Books;
Foster;Alan Dean;The Tar-Aiym Krang;251;0-345-02547-4;Ballantine Books;
Foster;Alan Dean;The Deluge Drivers;302;0-345-33330-6;Del Rey Books;
Foster;Alan Dean;Interlopers;313;ISBN 0-441-00847-X (first edition, paperback);Ace Books;
Foster;Alan Dean;Flinx Transcendent;398;978-0-345-49607-2;Del Rey Books;
Foster;Alan Dean;Transformers: Ghosts of Yesterday;304;0-345-49798-8;Del Rey Books;
Foster;Alan Dean;Transformers: The Veiled Threat;281;978-0-345-51592-6;Del Rey Books;
Foster;Alan Dean;Patrimony (novel);240;0-345-48507-6;Del Rey Books;
Foster;Alan Dean;Star Trek (novel);288;ISBN 978-1-4391-5886-9;Simon & Schuster;
Foster;Alan Dean;Diuturnity's Dawn;336;0-345-41865-4 (first edition, hardcover);Del Rey Books;
Foster;Alan Dean;Quofum;286;978-0-345-49605-8;Del Rey Books;
Fox;Paula;Desperate Characters (novel);190;978-0-393-31894-4;W. W. Norton & Company;
Frank;Pat;Alas, Babylon;352;978-0060741877;J. B. Lippincott & Co.;
Franzen;Jonathan;How to Be Alone;278;ISBN 0-374-17327-3 (first edition, hardback);Farrar, Straus and Giroux;
Franzen;Jonathan;The Twenty-Seventh City;517;ISBN 0-374-27972-1 (first edition, hardback);Farrar, Straus and Giroux;
Franzen;Jonathan;Strong Motion;508;ISBN 0-374-27105-4 (first edition, hardback);Farrar, Straus and Giroux;
Franzen;Jonathan;Farther Away (book);356;ISBN 0-374-15357-4 (first edition, hardback);Farrar, Straus and Giroux;
Franzen;Jonathan;The Corrections;568;ISBN 0-374-12998-3 (first);Farrar, Straus and Giroux;
Franzen;Jonathan;Purity (novel);563;978-0-374-23921-3;Farrar, Straus and Giroux;
Franzen;Jonathan;The Discomfort Zone;195;ISBN 0-374-29919-6 (first edition, hardback);Farrar, Straus and Giroux;
Frazier;Charles;Cold Mountain (novel);356;ISBN 0-87113-679-1 (first edition, hard);Grove/Atlantic, Inc.;
Freedman;Russell;The Voice that Challenged a Nation;128;978-0547480343;Houghton Mifflin Harcourt;
Frey;James;The Final Testament of the Holy Bible;400;1-935263-26-9;Gagosian Gallery;
Frey;James;Endgame: The Calling;480;978-0062332585;HarperCollins;
Frost;Helen;Keesha's House;128;ISBN 0374340641;Farrar, Straus and Giroux;
Gaddis;William;The Rush for Second Place;160;0-14-200238-0;Penguin Group;
Gaddis;William;J R;726;ISBN 0-14-018707-3 (paperback edition);Alfred A. Knopf;
Gaddis;William;Agapē Agape;128;0-670-03131-3;Viking Press;
Gaines;Ernest J.;A Gathering of Old Men;213;ISBN 0-394-51468-8;Alfred A. Knopf;
Gaines;Ernest J.;A Lesson Before Dying;256;978-0-375-70270-9;Alfred A. Knopf;
Gantos;Jack;Jack Adrift: Fourth Grade Without a Clue;208;n/a;Macmillan Publishers (United States);
Gantos;Jack;Dead End in Norvelt;341;978-0-374-37993-3;Farrar, Straus and Giroux;
Garcia;Kami;Beautiful Redemption (novel);464;978-0-316-12353-2;Little, Brown and Company;
Garcia;Kami;Beautiful Creatures (novel);563;978-0-316-04267-3;Little, Brown and Company;
Gardner;John;Grendel (novel);174;ISBN 0-394-47143-1 (hardback edition USA) & ISBN 0-575-07582-1 (paperback edition UK);Alfred A. Knopf;
Gardner;John;The Sunlight Dialogues;712;ISBN 0-394-47144-X;Alfred A. Knopf;
Garfield;Brian;Death Sentence (novel);209;0-87131-198-4;Rowman & Littlefield;
Gass;William H.;Omensetter's Luck;336;NA;New American Library;
Gass;William H.;The Tunnel (novel);652;978-0-06-097686-6;Alfred A. Knopf;
George;Elizabeth;Well-Schooled in Murder;329;ISBN 0-593-01973-3 (first);Bantam Books;
Gibbons;Kaye;A Virtuous Woman;158;ISBN 0-945575-09-2 (hardback edition) & ISBN 0-375-70306-3 (paperback edition);Workman Publishing Company;
Gibson;William;Idoru;304;978-0-14-024107-5;Viking Press;
Gibson;William;Distrust That Particular Flavor;272;978-0-399-15843-8;G. P. Putnam's Sons;
Gibson;William;All Tomorrow's Parties (novel);320;0-670-87557-0;Viking Press;
Gibson;William;Count Zero;256;ISBN 0-575-03696-6 (first edition);Victor Gollancz Ltd;
Gibson;William;Neuromancer;271;0-441-56956-0;Ace Books;
Gibson;William;The Difference Engine;383;0-575-04762-3;Victor Gollancz Ltd;
Giffin;Emily;Where We Belong (novel);384;ISBN 0312554192 (first edition, hardback);St. Martin's Press;
Giffin;Emily;Something Borrowed (novel);352;0-312-32119-8;St. Martin's Press;
Gilbert;Elizabeth;Eat, Pray, Love;352;978-0-670-03471-0;Penguin Books;
Gilbert;Elizabeth;Committed: A Skeptic Makes Peace with Marriage;481;9,78E+12;Viking Press;
Gilman;Charlotte Perkins;Herland (novel);146;0-394-73665-6;Forerunner (magazine);
Gilman;Laura Anne;Flesh and Fire;374;ISBN 978-1-4391-9154-5;Pocket Books;
Gilman;Laura Anne;Deep Water (Buffy novel);178;0-671-03919-9;Pocket Books;
Gilman;Laura Anne;Visitors (Buffy novel);208;0-671-02628-3;Pocket Books;
Girardi;Robert;A Vaudeville of Devils: Seven Moral Tales;421;ISBN 0-385-33398-6;Dell Publishing;
Girardi;Robert;The Wrong Doyle;337;1-932112-18-9;Sceptre (imprint);
Girardi;Robert;Vaporetto 13: A Novel;197;ISBN 0-385-31938-X;Dell Publishing;
Girardi;Robert;The Pirate's Daughter: A Novel of Adventure;324;ISBN 0-385-31485-X;Dell Publishing;
Girardi;Robert;Madeleine's Ghost;356;0-385-31482-5;Dell Publishing;
Gleick;James;Chaos: Making a New Science;400;0-7493-8606-1;Viking Press;
Glück;Louise;Averno (poetry);79;0-374-10742-4;Farrar, Straus and Giroux;
Goebel;Joey;The Anomalies;205;ISBN 1-931561-29-X (first edition, hardback);MacAdam/Cage;
Golden;Arthur;Memoirs of a Geisha;448;0-375-40011-7;Alfred A. Knopf;
Golden;Christopher;Oz: Into the Wild;276;0-7434-0038-0;Pocket Books;
Golden;Christopher;Sunnydale High Yearbook;112;ISBN 0-671-03541-X;Pocket Books;
Golden;Christopher;Child of the Hunt;324;0-671-02135-4;Pocket Books;
Golden;Christopher;Halloween Rain;176;0-671-01713-6;Pocket Books;
Golden;Christopher;Sins of the Father (Buffy novel);289;0-671-03928-8;Pocket Books;
Golden;Christopher;Spike and Dru: Pretty Maids All in a Row;368;0-7434-1892-1;Pocket Books;
Golden;Christopher;Wisdom of War;320;0-7434-5033-7;Pocket Books;
Golden;Christopher;Bloodstained Oz;116;0-9766339-6-5;Earthling Publications;
Golden;Christopher;Blooded;276;0-671-02134-6;Pocket Books;
Golden;Christopher;Monster Island (Buffy/Angel novel);435;0-7434-6776-0;Pocket Books;
Golden;Christopher;Dark Congress;256;1-4169-3631-9;Pocket Books;
Goldhagen;Daniel;A Moral Reckoning;384;ISBN 0-375-41434-7 (1st edition, hardcover);Alfred A. Knopf;
Goldhagen;Daniel;Hitler's Willing Executioners;622;679446958;Alfred A. Knopf;
Goldin;Stephen;Protostars;271;0-345-02393-5;Ballantine Books;
Goldman;William;Control (novel);305;0-440-01471-9;Dell Publishing;
Goldman;William;Hype and Glory;306;0-394-58432-5;Villard (imprint);
Goldman;William;Marathon Man (novel);309;0-440-05327-7;Dell Publishing;
Goldman;William;Tinsel (novel);342;0-385-29031-4;Dell Publishing;
Goldman;William;The Princess Bride;493;0-345-41826-3;Harcourt (publisher);
Goldman;William;Which Lie Did I Tell?;485;0-375-40349-3;Pantheon Books;
Goldman;William;Magic (novel);243;0-440-05159-2;Dell Publishing;
Goldman;William;Wait Till Next Year;363;0-553-05319-1;Bantam Books;
Goldman;William;Brothers (Goldman novel);310;0-446-51279-6;Grand Central Publishing;
Goldman;William;Heat (Goldman novel);244;0-446-51275-3;Grand Central Publishing;
Goldman;William;Father's Day (novel);215;0-15-130435-1;Harcourt (publisher);
Goldman;William;The Color of Light;355;0-446-51274-5;Grand Central Publishing;
Goldsborough;Robert;Murder in E Minor;196;ISBN 0-553-05123-7 (first edition hardcover);Bantam Books;
Goleman;Daniel;Emotional Intelligence;352;978-0553383713;Bantam Books;
Goodkind;Terry;The Omen Machine;525;0-7653-2772-4;Tor Books;
Goodkind;Terry;Confessor (novel);673;0-7653-1523-8;Tor Books;
Goodkind;Terry;Blood of the Fold;623;0-312-89052-4;Tor Books;
Goodkind;Terry;Chainfire;672;0-7653-0523-2;Tor Books;
Goodkind;Terry;Debt of Bones;128;0-575-07256-3;Victor Gollancz Ltd;
